28,079,027,08,08,02,2017,05,31,00048,V,00041,V,00062,V,00043,V,00040,V,00062,V,00047,V,00062,V,00047,V,00026,V,00020,V,00016,V,00015,V,00009,V,00008,V,00013,V,00026,V,00032,V,00026,V,00025,V,00000,N,00000,N,00000,N,00000,N
28,079,027,12,08,02,2017,05,31,00068,V,00044,V,00069,V,00045,V,00045,V,00076,V,00066,V,00116,V,00088,V,00037,V,00026,V,00020,V,00020,V,00011,V,00010,V,00016,V,00030,V,00036,V,00030,V,00029,V,00000,N,00000,N,00000,N,00000,N
28,079,027,14,06,02,2017,05,31,00034,V,00038,V,00020,V,00032,V,00033,V,00012,V,00016,V,00008,V,00021,V,00049,V,00079,V,00096,V,00104,V,00118,V,00121,V,00122,V,00104,V,00104,V,00113,V,00101,V,00000,N,00000,N,00000,N,00000,N
28,079,035,01,38,02,2017,05,31,00006,N,00007,V,00008,V,00008,V,00008,V,00007,V,00008,V,00008,V,00009,V,00008,V,00008,V,00009,V,00012,V,00012,V,00010,V,00010,V,00012,V,00010,V,00010,V,00010,V,00000,N,00000,N,00000,N,00000,N
28,079,035,06,48,02,2017,05,31,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.4,V,000.4,V,000.3,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V,000.5,V,000.5,V,000.5,V,000.5,V,00000,N,00000,N,00000,N,00000,N
28,079,035,07,08,02,2017,05,31,00005,V,00002,V,00005,V,00031,V,00005,V,00006,V,00004,V,00009,V,00015,V,00028,V,00020,V,00020,V,00012,V,00015,V,00008,V,00005,V,00009,V,00015,V,00013,V,00010,V,00000,N,00000,N,00000,N,00000,N
28,079,035,08,08,02,2017,05,31,00027,V,00029,V,00026,V,00019,V,00028,V,00025,V,00031,V,00043,V,00053,V,00067,V,00056,V,00051,V,00046,V,00041,V,00037,V,00036,V,00058,V,00079,V,00075,V,00071,V,00000,N,00000,N,00000,N,00000,N
28,079,035,12,08,02,2017,05,31,00034,V,00032,V,00034,V,00066,V,00036,V,00035,V,00036,V,00057,V,00076,V,00111,V,00087,V,00081,V,00064,V,00065,V,00048,V,00045,V,00071,V,00103,V,00096,V,00086,V,00000,N,00000,N,00000,N,00000,N
28,079,035,14,06,02,2017,05,31,00069,V,00062,V,00062,V,00064,V,00059,V,00061,V,00055,V,00041,V,00036,V,00037,V,00059,V,00069,V,00082,V,00095,V,00107,V,00113,V,00082,V,00063,V,00072,V,00066,V,00000,N,00000,N,00000,N,00000,N
28,079,036,01,38,02,2017,05,31,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00000,N,00000,N,00000,N,00000,N
28,079,036,06,48,02,2017,05,31,000.1,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.2,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.2,V,00000,N,00000,N,00000,N,00000,N
28,079,036,07,08,02,2017,05,31,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00022,V,00026,V,00010,V,00008,V,00005,V,00007,V,00005,V,00006,V,00008,V,00006,V,00011,V,00006,V,00000,N,00000,N,00000,N,00000,N
